# WHO growth reference table, vendored for PoshanNetra AI (Section 6.4).
# source_url: https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/weight-for-length-height/expanded-tables/wfh-boys-zscore-expanded-tables.xlsx
# retrieved: 2026-08-28
# sha256(source_xlsx): ed3b590f9c65937a138408b13618f33684bb6406a0c56d6a2ce3fd9053a3f59f
# key column 'Height' is in cms; rows: 551
# sd* columns are WHO's OWN published cut-offs, kept only so the test
# suite can prove our LMS implementation reproduces them exactly.
key,l,m,s,sd3neg,sd2neg,sd2pos,sd3pos
99.4,-0.3521,15.1912,0.08202,11.998,12.952,17.988,19.65
99.5,-0.3521,15.2187,0.08206,12.018,12.974,18.022,19.688
99.6,-0.3521,15.2463,0.08211,12.038,12.997,18.056,19.727
99.7,-0.3521,15.274,0.08215,12.059,13.019,18.091,19.766
99.8,-0.3521,15.3018,0.0822,12.079,13.042,18.126,19.805
99.9,-0.3521,15.3297,0.08224,12.1,13.065,18.16,19.844
100,-0.3521,15.3576,0.08229,12.12,13.087,18.195,19.883
100.1,-0.3521,15.3856,0.08233,12.141,13.11,18.23,19.922
100.2,-0.3521,15.4137,0.08238,12.162,13.133,18.265,19.962
100.3,-0.3521,15.4419,0.08243,12.182,13.155,18.3,20.002
100.4,-0.3521,15.4701,0.08247,12.203,13.178,18.335,20.041
100.5,-0.3521,15.4985,0.08252,12.224,13.201,18.371,20.081
100.6,-0.3521,15.5268,0.08257,12.244,13.224,18.406,20.121
100.7,-0.3521,15.5553,0.08262,12.265,13.247,18.442,20.161
100.8,-0.3521,15.5838,0.08267,12.286,13.27,18.478,20.201
100.9,-0.3521,15.6125,0.08272,12.307,13.293,18.514,20.242
101,-0.3521,15.6412,0.08277,12.328,13.317,18.55,20.282
101.1,-0.3521,15.6699,0.08281,12.349,13.34,18.586,20.322
101.2,-0.3521,15.6987,0.08287,12.37,13.363,18.622,20.364
101.3,-0.3521,15.7276,0.08292,12.391,13.386,18.658,20.404
101.4,-0.3521,15.7566,0.08297,12.412,13.41,18.695,20.445
101.5,-0.3521,15.7857,0.08302,12.433,13.433,18.731,20.487
101.6,-0.3521,15.8148,0.08307,12.454,13.457,18.768,20.528
101.7,-0.3521,15.844,0.08312,12.476,13.48,18.804,20.569
101.8,-0.3521,15.8732,0.08317,12.497,13.504,18.841,20.61
101.9,-0.3521,15.9026,0.08322,12.518,13.528,18.878,20.652
102,-0.3521,15.932,0.08328,12.539,13.551,18.915,20.694
102.1,-0.3521,15.9615,0.08333,12.561,13.575,18.952,20.736
102.2,-0.3521,15.991,0.08338,12.582,13.599,18.989,20.778
102.3,-0.3521,16.0206,0.08343,12.604,13.623,19.027,20.819
102.4,-0.3521,16.0503,0.08349,12.625,13.646,19.064,20.862
102.5,-0.3521,16.0801,0.08354,12.647,13.67,19.102,20.904
102.6,-0.3521,16.1099,0.08359,12.669,13.694,19.139,20.947
102.7,-0.3521,16.1398,0.08365,12.69,13.718,19.177,20.99
102.8,-0.3521,16.1697,0.0837,12.712,13.742,19.215,21.032
102.9,-0.3521,16.1997,0.08376,12.733,13.766,19.253,21.075
103,-0.3521,16.2298,0.08381,12.755,13.791,19.291,21.118
103.1,-0.3521,16.26,0.08386,12.777,13.815,19.329,21.16
103.2,-0.3521,16.2902,0.08392,12.799,13.839,19.367,21.204
103.3,-0.3521,16.3204,0.08397,12.821,13.863,19.405,21.247
103.4,-0.3521,16.3508,0.08403,12.842,13.888,19.444,21.291
103.5,-0.3521,16.3812,0.08408,12.865,13.912,19.482,21.334
103.6,-0.3521,16.4117,0.08414,12.886,13.937,19.521,21.378
103.7,-0.3521,16.4422,0.08419,12.909,13.961,19.559,21.421
103.8,-0.3521,16.4728,0.08425,12.93,13.985,19.598,21.465
103.9,-0.3521,16.5035,0.08431,12.952,14.01,19.637,21.509
104,-0.3521,16.5342,0.08436,12.975,14.035,19.675,21.553
104.1,-0.3521,16.565,0.08442,12.997,14.059,19.715,21.597
104.2,-0.3521,16.5959,0.08447,13.019,14.084,19.753,21.641
104.3,-0.3521,16.6268,0.08453,13.041,14.109,19.793,21.686
104.4,-0.3521,16.6579,0.08458,13.064,14.134,19.832,21.73
104.5,-0.3521,16.6889,0.08464,13.086,14.159,19.871,21.775
104.6,-0.3521,16.7201,0.0847,13.108,14.183,19.911,21.82
104.7,-0.3521,16.7513,0.08475,13.131,14.209,19.95,21.864
104.8,-0.3521,16.7826,0.08481,13.153,14.233,19.99,21.909
104.9,-0.3521,16.8139,0.08487,13.176,14.258,20.03,21.954
105,-0.3521,16.8454,0.08493,13.198,14.283,20.07,22
105.1,-0.3521,16.8769,0.08498,13.221,14.309,20.11,22.044
105.2,-0.3521,16.9084,0.08504,13.243,14.334,20.15,22.09
105.3,-0.3521,16.9401,0.0851,13.266,14.359,20.19,22.136
105.4,-0.3521,16.9718,0.08516,13.289,14.384,20.231,22.182
105.5,-0.3521,17.0036,0.08521,13.312,14.41,20.271,22.227
105.6,-0.3521,17.0355,0.08527,13.335,14.435,20.311,22.273
105.7,-0.3521,17.0674,0.08533,13.357,14.461,20.352,22.319
105.8,-0.3521,17.0995,0.08539,13.38,14.486,20.393,22.365
105.9,-0.3521,17.1316,0.08545,13.403,14.512,20.434,22.412
106,-0.3521,17.1637,0.08551,13.426,14.537,20.475,22.458
106.1,-0.3521,17.196,0.08557,13.449,14.563,20.516,22.505
106.2,-0.3521,17.2283,0.08562,13.473,14.589,20.556,22.551
106.3,-0.3521,17.2607,0.08568,13.496,14.615,20.598,22.598
106.4,-0.3521,17.2931,0.08574,13.519,14.641,20.639,22.645
106.5,-0.3521,17.3256,0.0858,13.542,14.667,20.68,22.692
106.6,-0.3521,17.3582,0.08586,13.565,14.692,20.722,22.739
106.7,-0.3521,17.3909,0.08592,13.588,14.718,20.764,22.786
106.8,-0.3521,17.4237,0.08599,13.611,14.744,20.806,22.835
106.9,-0.3521,17.4565,0.08605,13.635,14.77,20.848,22.882
107,-0.3521,17.4894,0.08611,13.658,14.797,20.89,22.93
107.1,-0.3521,17.5224,0.08617,13.682,14.823,20.932,22.978
107.2,-0.3521,17.5554,0.08623,13.705,14.849,20.974,23.025
107.3,-0.3521,17.5885,0.08629,13.729,14.875,21.016,23.073
107.4,-0.3521,17.6217,0.08635,13.753,14.902,21.059,23.122
107.5,-0.3521,17.655,0.08641,13.776,14.928,21.101,23.17
107.6,-0.3521,17.6884,0.08648,13.8,14.954,21.144,23.219
107.7,-0.3521,17.7218,0.08654,13.823,14.981,21.187,23.268
107.8,-0.3521,17.7553,0.0866,13.847,15.008,21.229,23.316
107.9,-0.3521,17.7889,0.08666,13.871,15.034,21.272,23.365
108,-0.3521,17.8226,0.08673,13.895,15.061,21.316,23.415
108.1,-0.3521,17.8564,0.08679,13.919,15.088,21.359,23.464
108.2,-0.3521,17.8903,0.08685,13.943,15.115,21.402,23.513
108.3,-0.3521,17.9242,0.08691,13.967,15.142,21.446,23.562
108.4,-0.3521,17.9583,0.08698,13.991,15.168,21.49,23.612
108.5,-0.3521,17.9924,0.08704,14.015,15.195,21.533,23.662
108.6,-0.3521,18.0267,0.0871,14.04,15.223,21.577,23.712
108.7,-0.3521,18.061,0.08717,14.064,15.25,21.621,23.762
108.8,-0.3521,18.0954,0.08723,14.088,15.277,21.665,23.812
108.9,-0.3521,18.1299,0.0873,14.112,15.304,21.71,23.863
109,-0.3521,18.1645,0.08736,14.137,15.332,21.754,23.913
109.1,-0.3521,18.1992,0.08742,14.162,15.359,21.798,23.964
109.2,-0.3521,18.234,0.08749,14.186,15.386,21.843,24.015
109.3,-0.3521,18.2689,0.08755,14.211,15.414,21.888,24.066
109.4,-0.3521,18.3039,0.08762,14.235,15.442,21.933,24.118
109.5,-0.3521,18.339,0.08768,14.26,15.47,21.978,24.169
109.6,-0.3521,18.3742,0.08774,14.285,15.497,22.023,24.22
109.7,-0.3521,18.4094,0.08781,14.31,15.525,22.068,24.272
109.8,-0.3521,18.4448,0.08787,14.335,15.553,22.114,24.323
109.9,-0.3521,18.4802,0.08794,14.36,15.581,22.159,24.376
110,-0.3521,18.5158,0.088,14.385,15.609,22.205,24.428
110.1,-0.3521,18.5514,0.08806,14.41,15.637,22.25,24.479
110.2,-0.3521,18.5871,0.08813,14.435,15.666,22.297,24.532
110.3,-0.3521,18.6229,0.08819,14.461,15.694,22.342,24.584
110.4,-0.3521,18.6588,0.08826,14.486,15.722,22.389,24.637
110.5,-0.3521,18.6948,0.08832,14.511,15.751,22.435,24.69
110.6,-0.3521,18.7308,0.08838,14.537,15.779,22.481,24.742
110.7,-0.3521,18.767,0.08845,14.562,15.808,22.528,24.796
110.8,-0.3521,18.8032,0.08851,14.588,15.836,22.574,24.849
110.9,-0.3521,18.8395,0.08858,14.613,15.865,22.621,24.902
111,-0.3521,18.8759,0.08864,14.639,15.894,22.668,24.955
111.1,-0.3521,18.9123,0.08871,14.664,15.922,22.715,25.009
111.2,-0.3521,18.9489,0.08877,14.69,15.951,22.762,25.063
111.3,-0.3521,18.9855,0.08883,14.716,15.98,22.809,25.116
111.4,-0.3521,19.0222,0.0889,14.742,16.009,22.856,25.17
111.5,-0.3521,19.059,0.08896,14.768,16.038,22.903,25.224
111.6,-0.3521,19.0958,0.08903,14.794,16.067,22.951,25.279
111.7,-0.3521,19.1327,0.08909,14.82,16.096,22.998,25.333
111.8,-0.3521,19.1697,0.08915,14.846,16.126,23.046,25.387
111.9,-0.3521,19.2067,0.08922,14.872,16.155,23.094,25.442
112,-0.3521,19.2439,0.08928,14.898,16.184,23.141,25.496
112.1,-0.3521,19.281,0.08934,14.924,16.213,23.189,25.55
112.2,-0.3521,19.3183,0.08941,14.95,16.243,23.237,25.606
112.3,-0.3521,19.3556,0.08947,14.977,16.272,23.285,25.66
112.4,-0.3521,19.393,0.08953,15.003,16.302,23.333,25.715
112.5,-0.3521,19.4304,0.0896,15.029,16.331,23.381,25.77
112.6,-0.3521,19.4679,0.08966,15.056,16.361,23.43,25.825
112.7,-0.3521,19.5055,0.08972,15.083,16.39,23.478,25.88
112.8,-0.3521,19.5431,0.08979,15.109,16.42,23.527,25.936
112.9,-0.3521,19.5807,0.08985,15.135,16.45,23.575,25.991
113,-0.3521,19.6185,0.08991,15.162,16.479,23.623,26.047
113.1,-0.3521,19.6563,0.08997,15.189,16.509,23.672,26.102
113.2,-0.3521,19.6941,0.09004,15.215,16.539,23.721,26.158
113.3,-0.3521,19.7321,0.0901,15.242,16.569,23.77,26.214
113.4,-0.3521,19.77,0.09016,15.269,16.599,23.819,26.269
113.5,-0.3521,19.8081,0.09022,15.296,16.629,23.868,26.325
113.6,-0.3521,19.8461,0.09029,15.322,16.659,23.917,26.382
113.7,-0.3521,19.8843,0.09035,15.349,16.689,23.966,26.438
113.8,-0.3521,19.9225,0.09041,15.376,16.719,24.015,26.494
113.9,-0.3521,19.9607,0.09047,15.403,16.749,24.064,26.55
114,-0.3521,19.999,0.09054,15.429,16.779,24.114,26.607
114.1,-0.3521,20.0373,0.0906,15.456,16.809,24.163,26.663
114.2,-0.3521,20.0757,0.09066,15.484,16.84,24.213,26.72
114.3,-0.3521,20.1142,0.09072,15.511,16.87,24.262,26.776
114.4,-0.3521,20.1527,0.09079,15.537,16.9,24.312,26.834
114.5,-0.3521,20.1912,0.09085,15.565,16.931,24.362,26.891
114.6,-0.3521,20.2298,0.09091,15.592,16.961,24.412,26.947
114.7,-0.3521,20.2684,0.09097,15.619,16.991,24.461,27.004
114.8,-0.3521,20.3071,0.09103,15.646,17.022,24.511,27.061
114.9,-0.3521,20.3458,0.0911,15.673,17.052,24.562,27.119
115,-0.3521,20.3846,0.09116,15.7,17.083,24.612,27.176
115.1,-0.3521,20.4233,0.09122,15.727,17.113,24.661,27.233
115.2,-0.3521,20.4622,0.09128,15.755,17.144,24.712,27.29
115.3,-0.3521,20.501,0.09134,15.782,17.175,24.762,27.348
115.4,-0.3521,20.54,0.0914,15.81,17.205,24.812,27.405
115.5,-0.3521,20.5789,0.09147,15.836,17.236,24.863,27.463
115.6,-0.3521,20.6179,0.09153,15.864,17.266,24.913,27.521
115.7,-0.3521,20.6569,0.09159,15.891,17.297,24.963,27.578
115.8,-0.3521,20.6959,0.09165,15.919,17.328,25.014,27.636
115.9,-0.3521,20.735,0.09171,15.946,17.359,25.064,27.694
116,-0.3521,20.7741,0.09177,15.974,17.389,25.115,27.752
116.1,-0.3521,20.8132,0.09183,16.001,17.42,25.165,27.809
116.2,-0.3521,20.8524,0.0919,16.028,17.451,25.216,27.868
116.3,-0.3521,20.8916,0.09196,16.056,17.481,25.267,27.926
116.4,-0.3521,20.9308,0.09202,16.083,17.512,25.317,27.984
116.5,-0.3521,20.97,0.09208,16.111,17.543,25.368,28.042
116.6,-0.3521,21.0093,0.09214,16.138,17.574,25.419,28.1
116.7,-0.3521,21.0486,0.0922,16.166,17.605,25.47,28.158
116.8,-0.3521,21.0879,0.09227,16.193,17.635,25.521,28.218
116.9,-0.3521,21.1272,0.09233,16.22,17.666,25.572,28.276
117,-0.3521,21.1666,0.09239,16.248,17.697,25.623,28.334
117.1,-0.3521,21.2059,0.09245,16.275,17.728,25.674,28.392
117.2,-0.3521,21.2453,0.09251,16.303,17.759,25.725,28.451
117.3,-0.3521,21.2847,0.09257,16.33,17.79,25.776,28.509
117.4,-0.3521,21.3242,0.09263,16.358,17.821,25.827,28.568
117.5,-0.3521,21.3636,0.0927,16.385,17.852,25.879,28.627
117.6,-0.3521,21.4031,0.09276,16.413,17.883,25.93,28.686
117.7,-0.3521,21.4426,0.09282,16.44,17.913,25.981,28.745
117.8,-0.3521,21.482,0.09288,16.468,17.944,26.032,28.803
117.9,-0.3521,21.5215,0.09294,16.495,17.975,26.083,28.862
118,-0.3521,21.5611,0.093,16.523,18.006,26.135,28.921
118.1,-0.3521,21.6006,0.09307,16.55,18.037,26.186,28.981
118.2,-0.3521,21.6401,0.09313,16.578,18.068,26.238,29.039
118.3,-0.3521,21.6797,0.09319,16.605,18.099,26.289,29.098
118.4,-0.3521,21.7193,0.09325,16.633,18.13,26.34,29.157
118.5,-0.3521,21.7588,0.09331,16.66,18.161,26.392,29.216
118.6,-0.3521,21.7984,0.09338,16.688,18.192,26.444,29.276
118.7,-0.3521,21.838,0.09344,16.715,18.223,26.495,29.335
118.8,-0.3521,21.8776,0.0935,16.743,18.254,26.547,29.394
118.9,-0.3521,21.9172,0.09356,16.77,18.285,26.598,29.453
119,-0.3521,21.9568,0.09362,16.798,18.316,26.65,29.512
119.1,-0.3521,21.9964,0.09368,16.825,18.347,26.701,29.572
119.2,-0.3521,22.036,0.09375,16.852,18.377,26.753,29.632
119.3,-0.3521,22.0757,0.09381,16.88,18.408,26.805,29.691
119.4,-0.3521,22.1153,0.09387,16.908,18.439,26.856,29.75
119.5,-0.3521,22.1549,0.09393,16.935,18.47,26.908,29.81
119.6,-0.3521,22.1945,0.09399,16.963,18.501,26.959,29.869
119.7,-0.3521,22.2341,0.09406,16.99,18.532,27.012,29.929
119.8,-0.3521,22.2738,0.09412,17.017,18.563,27.063,29.988
119.9,-0.3521,22.3134,0.09418,17.045,18.593,27.115,30.048
120,-0.3521,22.353,0.09424,17.072,18.624,27.167,30.107
