# WHO growth reference table, vendored for PoshanNetra AI (Section 6.4).
# source_url: https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/weight-for-length-height/expanded-tables/wfl-boys-zscore-expanded-table.xlsx
# retrieved: 2026-08-28
# sha256(source_xlsx): 1a6e9a002d2692d038161bc6572a10f8b9fa0657163808141d2981a2132c59cc
# key column 'Length' is in cms; rows: 651
# sd* columns are WHO's OWN published cut-offs, kept only so the test
# suite can prove our LMS implementation reproduces them exactly.
key,l,m,s,sd3neg,sd2neg,sd2pos,sd3pos
64.2,-0.3521,7.0742,0.08233,5.582,6.028,8.382,9.16
64.3,-0.3521,7.0984,0.08232,5.602,6.049,8.41,9.191
64.4,-0.3521,7.1226,0.0823,5.621,6.069,8.439,9.222
64.5,-0.3521,7.1467,0.08229,5.64,6.09,8.467,9.253
64.6,-0.3521,7.1708,0.08228,5.659,6.111,8.496,9.284
64.7,-0.3521,7.1948,0.08227,5.679,6.131,8.524,9.314
64.8,-0.3521,7.2188,0.08225,5.698,6.152,8.552,9.345
64.9,-0.3521,7.2427,0.08224,5.717,6.172,8.58,9.375
65,-0.3521,7.2666,0.08223,5.736,6.193,8.608,9.406
65.1,-0.3521,7.2905,0.08222,5.755,6.213,8.636,9.437
65.2,-0.3521,7.3143,0.08221,5.774,6.234,8.664,9.467
65.3,-0.3521,7.338,0.0822,5.793,6.254,8.692,9.498
65.4,-0.3521,7.3617,0.08219,5.812,6.274,8.72,9.528
65.5,-0.3521,7.3854,0.08218,5.83,6.295,8.748,9.558
65.6,-0.3521,7.4091,0.08218,5.849,6.315,8.776,9.589
65.7,-0.3521,7.4327,0.08217,5.868,6.335,8.804,9.619
65.8,-0.3521,7.4563,0.08216,5.887,6.355,8.831,9.649
65.9,-0.3521,7.4799,0.08216,5.905,6.376,8.859,9.68
66,-0.3521,7.5034,0.08215,5.924,6.396,8.887,9.71
66.1,-0.3521,7.5269,0.08214,5.943,6.416,8.915,9.74
66.2,-0.3521,7.5504,0.08214,5.961,6.436,8.943,9.771
66.3,-0.3521,7.5738,0.08214,5.98,6.456,8.97,9.801
66.4,-0.3521,7.5973,0.08213,5.999,6.476,8.998,9.831
66.5,-0.3521,7.6206,0.08213,6.017,6.496,9.026,9.861
66.6,-0.3521,7.644,0.08213,6.035,6.516,9.053,9.891
66.7,-0.3521,7.6673,0.08212,6.054,6.536,9.081,9.921
66.8,-0.3521,7.6906,0.08212,6.072,6.556,9.108,9.951
66.9,-0.3521,7.7138,0.08212,6.091,6.575,9.136,9.981
67,-0.3521,7.737,0.08212,6.109,6.595,9.163,10.011
67.1,-0.3521,7.7602,0.08212,6.127,6.615,9.191,10.041
67.2,-0.3521,7.7834,0.08212,6.146,6.635,9.218,10.071
67.3,-0.3521,7.8065,0.08212,6.164,6.654,9.246,10.101
67.4,-0.3521,7.8296,0.08212,6.182,6.674,9.273,10.131
67.5,-0.3521,7.8526,0.08212,6.2,6.694,9.3,10.161
67.6,-0.3521,7.8757,0.08212,6.218,6.713,9.327,10.191
67.7,-0.3521,7.8986,0.08213,6.236,6.733,9.355,10.221
67.8,-0.3521,7.9216,0.08213,6.255,6.752,9.382,10.251
67.9,-0.3521,7.9445,0.08213,6.273,6.772,9.409,10.28
68,-0.3521,7.9674,0.08214,6.291,6.791,9.436,10.31
68.1,-0.3521,7.9903,0.08214,6.309,6.811,9.464,10.34
68.2,-0.3521,8.0132,0.08214,6.327,6.83,9.491,10.369
68.3,-0.3521,8.036,0.08215,6.345,6.85,9.518,10.399
68.4,-0.3521,8.0588,0.08215,6.363,6.869,9.545,10.429
68.5,-0.3521,8.0816,0.08216,6.38,6.888,9.572,10.459
68.6,-0.3521,8.1044,0.08217,6.398,6.908,9.599,10.488
68.7,-0.3521,8.1272,0.08217,6.416,6.927,9.626,10.518
68.8,-0.3521,8.15,0.08218,6.434,6.946,9.654,10.548
68.9,-0.3521,8.1727,0.08219,6.452,6.966,9.681,10.578
69,-0.3521,8.1955,0.08219,6.47,6.985,9.708,10.607
69.1,-0.3521,8.2183,0.0822,6.488,7.004,9.735,10.637
69.2,-0.3521,8.241,0.08221,6.505,7.024,9.762,10.667
69.3,-0.3521,8.2638,0.08222,6.523,7.043,9.789,10.697
69.4,-0.3521,8.2865,0.08223,6.541,7.062,9.816,10.726
69.5,-0.3521,8.3092,0.08224,6.559,7.081,9.843,10.756
69.6,-0.3521,8.332,0.08225,6.576,7.101,9.871,10.786
69.7,-0.3521,8.3547,0.08226,6.594,7.12,9.898,10.816
69.8,-0.3521,8.3774,0.08227,6.612,7.139,9.925,10.845
69.9,-0.3521,8.4001,0.08228,6.63,7.158,9.952,10.875
70,-0.3521,8.4227,0.08229,6.647,7.177,9.979,10.905
70.1,-0.3521,8.4454,0.0823,6.665,7.197,10.006,10.934
70.2,-0.3521,8.468,0.08231,6.683,7.216,10.033,10.964
70.3,-0.3521,8.4906,0.08232,6.7,7.235,10.06,10.994
70.4,-0.3521,8.5132,0.08233,6.718,7.254,10.087,11.023
70.5,-0.3521,8.5358,0.08235,6.735,7.273,10.114,11.053
70.6,-0.3521,8.5583,0.08236,6.753,7.292,10.141,11.083
70.7,-0.3521,8.5808,0.08237,6.771,7.311,10.168,11.112
70.8,-0.3521,8.6032,0.08238,6.788,7.33,10.195,11.142
70.9,-0.3521,8.6257,0.0824,6.805,7.349,10.222,11.172
71,-0.3521,8.648,0.08241,6.823,7.368,10.248,11.201
71.1,-0.3521,8.6704,0.08242,6.84,7.387,10.275,11.23
71.2,-0.3521,8.6927,0.08243,6.858,7.406,10.302,11.259
71.3,-0.3521,8.715,0.08245,6.875,7.424,10.329,11.289
71.4,-0.3521,8.7372,0.08246,6.892,7.443,10.355,11.318
71.5,-0.3521,8.7594,0.08248,6.909,7.462,10.382,11.348
71.6,-0.3521,8.7815,0.08249,6.927,7.48,10.408,11.377
71.7,-0.3521,8.8036,0.0825,6.944,7.499,10.435,11.406
71.8,-0.3521,8.8257,0.08252,6.961,7.518,10.461,11.435
71.9,-0.3521,8.8477,0.08253,6.978,7.536,10.488,11.464
72,-0.3521,8.8697,0.08254,6.995,7.555,10.514,11.493
72.1,-0.3521,8.8916,0.08256,7.012,7.573,10.54,11.522
72.2,-0.3521,8.9135,0.08257,7.029,7.592,10.567,11.551
72.3,-0.3521,8.9353,0.08259,7.046,7.61,10.593,11.58
72.4,-0.3521,8.9571,0.0826,7.063,7.628,10.619,11.608
72.5,-0.3521,8.9788,0.08262,7.08,7.647,10.645,11.637
72.6,-0.3521,9.0005,0.08263,7.097,7.665,10.671,11.666
72.7,-0.3521,9.0221,0.08264,7.113,7.683,10.697,11.694
72.8,-0.3521,9.0436,0.08266,7.13,7.701,10.723,11.723
72.9,-0.3521,9.0651,0.08267,7.147,7.719,10.749,11.751
73,-0.3521,9.0865,0.08269,7.163,7.737,10.774,11.78
73.1,-0.3521,9.1079,0.0827,7.18,7.755,10.8,11.808
73.2,-0.3521,9.1292,0.08272,7.196,7.773,10.826,11.836
73.3,-0.3521,9.1504,0.08273,7.213,7.791,10.851,11.864
73.4,-0.3521,9.1716,0.08274,7.229,7.809,10.877,11.892
73.5,-0.3521,9.1927,0.08276,7.246,7.827,10.902,11.92
73.6,-0.3521,9.2137,0.08277,7.262,7.844,10.927,11.948
73.7,-0.3521,9.2347,0.08278,7.278,7.862,10.952,11.975
73.8,-0.3521,9.2557,0.0828,7.294,7.88,10.978,12.003
73.9,-0.3521,9.2766,0.08281,7.311,7.897,11.003,12.031
74,-0.3521,9.2974,0.08283,7.327,7.915,11.028,12.059
74.1,-0.3521,9.3182,0.08284,7.343,7.932,11.053,12.086
74.2,-0.3521,9.339,0.08285,7.359,7.95,11.078,12.113
74.3,-0.3521,9.3597,0.08287,7.375,7.967,11.103,12.141
74.4,-0.3521,9.3803,0.08288,7.391,7.985,11.127,12.168
74.5,-0.3521,9.401,0.08289,7.407,8.002,11.152,12.195
74.6,-0.3521,9.4215,0.0829,7.423,8.019,11.177,12.222
74.7,-0.3521,9.442,0.08292,7.439,8.036,11.201,12.25
74.8,-0.3521,9.4625,0.08293,7.455,8.054,11.226,12.277
74.9,-0.3521,9.4829,0.08294,7.471,8.071,11.25,12.304
75,-0.3521,9.5032,0.08295,7.486,8.088,11.275,12.33
75.1,-0.3521,9.5235,0.08297,7.502,8.105,11.299,12.357
75.2,-0.3521,9.5438,0.08298,7.518,8.122,11.324,12.384
75.3,-0.3521,9.5639,0.08299,7.533,8.139,11.348,12.411
75.4,-0.3521,9.5841,0.083,7.549,8.156,11.372,12.437
75.5,-0.3521,9.6041,0.08301,7.565,8.173,11.396,12.464
